target_date,generated_at,backfilled,hour,p_pos,p_big_pos,p_big_neg,call,tier,confidence,edge,big_pos_watch,big_neg_watch
2026-09-04,2026-09-03T14:42:08.386248+00:00,True,8,0.721,0.013,0.086,DART > 0,medium,65.2,4.33,False,False
2026-09-04,2026-09-03T14:42:08.386248+00:00,True,9,0.764,0.096,0.082,DART > 0,medium,65.2,4.33,False,False
2026-09-04,2026-09-03T14:42:08.386248+00:00,True,10,0.767,0.103,0.077,DART > 0,medium,65.2,4.33,False,False
2026-09-04,2026-09-03T14:42:08.386248+00:00,True,11,0.742,0.088,0.094,DART > 0,medium,65.2,4.33,False,False
2026-09-04,2026-09-03T14:42:08.386248+00:00,True,12,0.714,0.073,0.091,DART > 0,medium,65.2,4.33,False,False
2026-09-04,2026-09-03T14:42:08.386248+00:00,True,13,0.687,0.25,0.074,DART > 0,medium,65.2,4.33,True,False
2026-09-04,2026-09-03T14:42:08.386248+00:00,True,14,0.782,0.272,0.077,DART > 0,medium,65.2,4.33,True,False
2026-09-04,2026-09-03T14:42:08.386248+00:00,True,15,0.677,0.339,0.102,DART > 0,medium,65.2,4.33,True,False
2026-09-04,2026-09-03T14:42:08.386248+00:00,True,16,0.745,0.399,0.075,DART > 0,medium,65.2,4.33,True,False
2026-09-04,2026-09-03T14:42:08.386248+00:00,True,17,0.834,0.612,0.083,DART > 0,high,75.1,11.32,True,False
2026-09-04,2026-09-03T14:42:08.386248+00:00,True,18,0.839,0.748,0.086,DART > 0,high,75.1,11.32,True,False
2026-09-04,2026-09-03T14:42:08.386248+00:00,True,19,0.842,0.713,0.091,DART > 0,high,75.1,11.32,True,False
2026-09-04,2026-09-03T14:42:08.386248+00:00,True,20,0.862,0.724,0.063,DART > 0,high,75.1,11.32,True,False
2026-09-04,2026-09-03T14:42:08.386248+00:00,True,21,0.819,0.369,0.064,DART > 0,high,75.1,11.32,True,False
2026-09-04,2026-09-03T14:42:08.386248+00:00,True,22,0.74,0.018,0.095,DART > 0,medium,65.2,4.33,False,False
2026-09-04,2026-09-03T14:42:08.386248+00:00,True,23,0.694,0.003,0.063,DART > 0,medium,65.2,4.33,False,False
2026-09-04,2026-09-03T14:42:08.386248+00:00,True,24,0.725,0.002,0.053,DART > 0,medium,65.2,4.33,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,1,0.674,0.002,0.019,DART > 0,high,66.7,6.74,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,2,0.676,0.001,0.009,DART > 0,high,66.7,6.74,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,3,0.73,0.0,0.01,DART > 0,high,66.7,6.74,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,4,0.707,0.0,0.008,DART > 0,high,66.7,6.74,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,5,0.726,0.002,0.013,DART > 0,high,66.7,6.74,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,6,0.697,0.0,0.014,DART > 0,high,66.7,6.74,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,7,0.556,0.002,0.017,DART < 0,low,39.5,1.18,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,8,0.629,0.002,0.033,DART < 0,low,39.5,1.18,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,9,0.609,0.002,0.088,DART < 0,low,39.5,1.18,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,10,0.502,0.002,0.136,DART < 0,low,39.5,1.18,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,11,0.484,0.002,0.096,DART < 0,low,41.3,1.01,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,12,0.521,0.005,0.255,DART < 0,low,39.5,1.18,False,True
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,13,0.528,0.005,0.255,DART < 0,low,39.5,1.18,False,True
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,14,0.658,0.009,0.111,DART > 0,high,66.7,6.74,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,15,0.693,0.008,0.122,DART > 0,high,66.7,6.74,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,16,0.764,0.032,0.132,DART > 0,high,66.7,6.74,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,17,0.735,0.027,0.128,DART > 0,high,66.7,6.74,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,18,0.751,0.352,0.073,DART > 0,high,66.7,6.74,True,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,19,0.78,0.124,0.101,DART > 0,high,66.7,6.74,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,20,0.734,0.053,0.104,DART > 0,high,66.7,6.74,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,21,0.632,0.016,0.164,DART < 0,low,39.5,1.18,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,22,0.566,0.004,0.076,DART < 0,low,39.5,1.18,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,23,0.601,0.002,0.024,DART < 0,low,39.5,1.18,False,False
2026-09-05,2026-09-04T14:29:08.671386+00:00,True,24,0.736,0.002,0.016,DART > 0,high,66.7,6.74,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,1,0.764,0.001,0.004,DART > 0,medium,65.5,4.42,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,2,0.744,0.001,0.001,DART > 0,medium,65.5,4.42,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,3,0.648,0.001,0.002,DART < 0,low,39.7,1.19,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,4,0.651,0.001,0.001,DART > 0,medium,65.5,4.42,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,5,0.751,0.001,0.008,DART > 0,medium,65.5,4.42,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,6,0.751,0.001,0.003,DART > 0,medium,65.5,4.42,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,7,0.744,0.001,0.017,DART > 0,medium,65.5,4.42,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,8,0.669,0.001,0.03,DART > 0,medium,65.5,4.42,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,9,0.601,0.001,0.054,DART < 0,low,39.7,1.19,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,10,0.539,0.001,0.094,DART < 0,low,39.7,1.19,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,11,0.617,0.001,0.118,DART < 0,low,39.7,1.19,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,12,0.571,0.004,0.114,DART < 0,low,39.7,1.19,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,13,0.466,0.004,0.149,DART > 0,high,70.1,16.21,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,14,0.558,0.004,0.077,DART < 0,low,39.7,1.19,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,15,0.516,0.005,0.061,DART < 0,low,39.7,1.19,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,16,0.499,0.011,0.131,DART > 0,high,70.1,16.21,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,17,0.496,0.013,0.151,DART > 0,high,70.1,16.21,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,18,0.592,0.036,0.143,DART < 0,low,39.7,1.19,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,19,0.56,0.027,0.161,DART < 0,low,39.7,1.19,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,20,0.54,0.011,0.205,DART < 0,low,39.7,1.19,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,21,0.616,0.009,0.11,DART < 0,low,39.7,1.19,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,22,0.603,0.009,0.116,DART < 0,low,39.7,1.19,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,23,0.69,0.003,0.061,DART > 0,medium,65.5,4.42,False,False
2026-09-06,2026-09-05T13:32:07.750254+00:00,True,24,0.799,0.001,0.009,DART > 0,medium,65.5,4.42,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,1,0.794,0.001,0.009,DART > 0,medium,66.3,4.73,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,2,0.732,0.001,0.009,DART > 0,medium,66.3,4.73,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,3,0.728,0.001,0.007,DART > 0,medium,66.3,4.73,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,4,0.709,0.001,0.007,DART > 0,medium,66.3,4.73,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,5,0.663,0.001,0.01,DART > 0,medium,66.3,4.73,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,6,0.645,0.001,0.012,DART < 0,low,39.7,0.91,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,7,0.572,0.001,0.01,DART < 0,low,39.7,0.91,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,8,0.544,0.001,0.034,DART < 0,low,39.7,0.91,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,9,0.654,0.001,0.039,DART > 0,medium,66.3,4.73,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,10,0.58,0.001,0.088,DART < 0,low,39.7,0.91,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,11,0.605,0.003,0.093,DART < 0,low,39.7,0.91,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,12,0.523,0.005,0.133,DART < 0,low,39.7,0.91,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,13,0.528,0.004,0.103,DART < 0,low,39.7,0.91,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,14,0.545,0.009,0.105,DART < 0,low,39.7,0.91,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,15,0.641,0.01,0.098,DART < 0,low,39.7,0.91,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,16,0.638,0.012,0.116,DART < 0,low,39.7,0.91,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,17,0.703,0.306,0.087,DART > 0,medium,66.3,4.73,True,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,18,0.658,0.29,0.068,DART > 0,medium,66.3,4.73,True,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,19,0.621,0.345,0.053,DART < 0,low,39.7,0.91,True,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,20,0.573,0.221,0.056,DART < 0,low,39.7,0.91,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,21,0.546,0.031,0.058,DART < 0,low,39.7,0.91,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,22,0.634,0.018,0.048,DART < 0,low,39.7,0.91,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,23,0.749,0.017,0.029,DART > 0,medium,66.3,4.73,False,False
2026-09-07,2026-09-06T13:47:07.169424+00:00,True,24,0.698,0.011,0.016,DART > 0,medium,66.3,4.73,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,1,0.84,0.001,0.008,DART > 0,high,79.3,17.59,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,2,0.757,0.001,0.007,DART > 0,medium,65.1,4.74,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,3,0.779,0.0,0.019,DART > 0,medium,65.1,4.74,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,4,0.714,0.0,0.01,DART > 0,medium,65.1,4.74,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,5,0.606,0.0,0.057,DART < 0,low,38.5,2.07,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,6,0.566,0.001,0.074,DART < 0,low,38.5,2.07,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,7,0.597,0.001,0.04,DART < 0,low,38.5,2.07,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,8,0.533,0.001,0.043,DART < 0,low,38.5,2.07,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,9,0.57,0.002,0.054,DART < 0,low,38.5,2.07,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,10,0.653,0.005,0.07,DART > 0,medium,65.1,4.74,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,11,0.688,0.006,0.051,DART > 0,medium,65.1,4.74,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,12,0.617,0.005,0.077,DART < 0,low,38.5,2.07,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,13,0.617,0.013,0.108,DART < 0,low,38.5,2.07,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,14,0.659,0.008,0.075,DART > 0,medium,65.1,4.74,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,15,0.759,0.045,0.067,DART > 0,medium,65.1,4.74,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,16,0.693,0.188,0.092,DART > 0,medium,65.1,4.74,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,17,0.717,0.42,0.165,DART > 0,medium,65.1,4.74,True,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,18,0.777,0.698,0.063,DART > 0,medium,65.1,4.74,True,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,19,0.788,0.669,0.081,DART > 0,medium,65.1,4.74,True,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,20,0.774,0.357,0.077,DART > 0,medium,65.1,4.74,True,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,21,0.677,0.034,0.076,DART > 0,medium,65.1,4.74,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,22,0.649,0.01,0.071,DART < 0,low,38.5,2.07,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,23,0.612,0.002,0.03,DART < 0,low,38.5,2.07,False,False
2026-09-08,2026-09-07T15:59:30.162560+00:00,True,24,0.756,0.001,0.023,DART > 0,medium,65.1,4.74,False,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,1,0.698,0.001,0.009,DART > 0,medium,64.6,4.0,False,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,2,0.62,0.002,0.006,DART < 0,low,38.7,0.06,False,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,3,0.645,0.001,0.014,DART < 0,low,38.7,0.06,False,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,4,0.65,0.002,0.013,DART > 0,medium,64.6,4.0,False,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,5,0.57,0.002,0.016,DART < 0,low,38.7,0.06,False,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,6,0.602,0.002,0.034,DART < 0,low,38.7,0.06,False,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,7,0.583,0.002,0.046,DART < 0,low,38.7,0.06,False,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,8,0.578,0.006,0.076,DART < 0,low,38.7,0.06,False,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,9,0.515,0.006,0.07,DART < 0,low,38.7,0.06,False,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,10,0.838,0.007,0.092,DART > 0,high,76.4,12.87,False,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,11,0.784,0.008,0.173,DART > 0,medium,64.6,4.0,False,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,12,0.637,0.039,0.126,DART < 0,low,38.7,0.06,False,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,13,0.575,0.232,0.093,DART < 0,low,38.7,0.06,False,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,14,0.679,0.362,0.057,DART > 0,medium,64.6,4.0,True,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,15,0.716,0.474,0.058,DART > 0,medium,64.6,4.0,True,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,16,0.798,0.69,0.074,DART > 0,medium,64.6,4.0,True,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,17,0.735,0.577,0.037,DART > 0,medium,64.6,4.0,True,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,18,0.707,0.613,0.072,DART > 0,medium,64.6,4.0,True,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,19,0.828,0.532,0.046,DART > 0,high,76.4,12.87,True,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,20,0.799,0.565,0.09,DART > 0,medium,64.6,4.0,True,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,21,0.715,0.535,0.079,DART > 0,medium,64.6,4.0,True,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,22,0.62,0.02,0.083,DART < 0,low,38.7,0.06,False,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,23,0.517,0.01,0.078,DART < 0,low,38.7,0.06,False,False
2026-09-09,2026-09-08T14:42:49.234109+00:00,True,24,0.616,0.005,0.068,DART < 0,low,38.7,0.06,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,1,0.831,0.005,0.014,DART > 0,high,76.1,14.93,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,2,0.833,0.002,0.012,DART > 0,high,76.1,14.93,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,3,0.823,0.0,0.01,DART > 0,high,76.1,14.93,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,4,0.725,0.001,0.009,DART > 0,medium,65.2,4.35,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,5,0.733,0.003,0.016,DART > 0,medium,65.2,4.35,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,6,0.623,0.002,0.049,DART > 0,low,64.0,1.93,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,7,0.579,0.003,0.054,DART > 0,low,64.0,1.93,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,8,0.615,0.008,0.086,DART > 0,low,64.0,1.93,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,9,0.597,0.006,0.096,DART > 0,low,64.0,1.93,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,10,0.733,0.011,0.062,DART > 0,medium,65.2,4.35,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,11,0.734,0.027,0.084,DART > 0,medium,65.2,4.35,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,12,0.743,0.072,0.071,DART > 0,medium,65.2,4.35,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,13,0.775,0.02,0.051,DART > 0,medium,65.2,4.35,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,14,0.751,0.072,0.067,DART > 0,medium,65.2,4.35,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,15,0.732,0.596,0.064,DART > 0,medium,65.2,4.35,True,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,16,0.555,0.098,0.063,DART > 0,low,64.0,1.93,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,17,0.544,0.234,0.083,DART > 0,low,64.0,1.93,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,18,0.745,0.411,0.07,DART > 0,medium,65.2,4.35,True,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,19,0.656,0.387,0.102,DART > 0,medium,65.2,4.35,True,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,20,0.792,0.424,0.091,DART > 0,medium,65.2,4.35,True,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,21,0.717,0.074,0.082,DART > 0,medium,65.2,4.35,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,22,0.65,0.005,0.073,DART > 0,medium,65.2,4.35,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,23,0.73,0.004,0.044,DART > 0,medium,65.2,4.35,False,False
2026-09-10,2026-09-09T14:44:17.233124+00:00,True,24,0.842,0.003,0.01,DART > 0,high,76.1,14.93,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,1,0.737,0.003,0.008,DART > 0,medium,64.2,3.49,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,2,0.718,0.003,0.009,DART > 0,medium,64.2,3.49,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,3,0.772,0.003,0.014,DART > 0,medium,64.2,3.49,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,4,0.768,0.001,0.011,DART > 0,medium,64.2,3.49,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,5,0.704,0.002,0.037,DART > 0,medium,64.2,3.49,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,6,0.57,0.004,0.014,DART > 0,low,61.7,0.74,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,7,0.574,0.008,0.116,DART > 0,low,61.7,0.74,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,8,0.636,0.008,0.056,DART > 0,low,61.7,0.74,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,9,0.555,0.007,0.062,DART > 0,low,61.7,0.74,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,10,0.499,0.006,0.102,DART < 0,low,42.4,11.44,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,11,0.638,0.032,0.169,DART > 0,low,61.7,0.74,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,12,0.655,0.026,0.134,DART > 0,medium,64.2,3.49,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,13,0.559,0.024,0.036,DART > 0,low,61.7,0.74,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,14,0.511,0.02,0.055,DART > 0,low,61.7,0.74,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,15,0.495,0.014,0.132,DART < 0,low,42.4,11.44,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,16,0.479,0.01,0.22,DART < 0,low,42.4,11.44,False,True
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,17,0.652,0.03,0.068,DART > 0,medium,64.2,3.49,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,18,0.785,0.409,0.093,DART > 0,medium,64.2,3.49,True,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,19,0.807,0.425,0.104,DART > 0,high,79.2,17.35,True,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,20,0.792,0.28,0.115,DART > 0,medium,64.2,3.49,True,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,21,0.613,0.007,0.121,DART > 0,low,61.7,0.74,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,22,0.539,0.006,0.082,DART > 0,low,61.7,0.74,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,23,0.675,0.003,0.009,DART > 0,medium,64.2,3.49,False,False
2026-09-11,2026-09-10T14:35:58.043864+00:00,True,24,0.738,0.002,0.012,DART > 0,medium,64.2,3.49,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,1,0.783,0.001,0.006,DART > 0,low,64.1,3.14,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,2,0.719,0.001,0.006,DART > 0,low,64.1,3.14,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,3,0.727,0.001,0.007,DART > 0,low,64.1,3.14,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,4,0.623,0.001,0.007,DART > 0,low,62.9,3.31,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,5,0.604,0.002,0.006,DART > 0,low,62.9,3.31,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,6,0.64,0.002,0.011,DART > 0,low,62.9,3.31,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,7,0.735,0.001,0.014,DART > 0,low,64.1,3.14,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,8,0.582,0.002,0.034,DART > 0,low,62.9,3.31,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,9,0.618,0.0,0.032,DART > 0,low,62.9,3.31,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,10,0.581,0.001,0.032,DART > 0,low,62.9,3.31,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,11,0.514,0.001,0.047,DART > 0,low,62.9,3.31,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,12,0.564,0.001,0.043,DART > 0,low,62.9,3.31,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,13,0.565,0.002,0.101,DART > 0,low,62.9,3.31,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,14,0.561,0.002,0.062,DART > 0,low,62.9,3.31,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,15,0.553,0.005,0.098,DART > 0,low,62.9,3.31,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,16,0.574,0.008,0.159,DART > 0,low,62.9,3.31,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,17,0.561,0.032,0.15,DART > 0,low,62.9,3.31,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,18,0.558,0.087,0.191,DART > 0,low,62.9,3.31,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,19,0.599,0.027,0.098,DART > 0,low,62.9,3.31,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,20,0.562,0.007,0.066,DART > 0,low,62.9,3.31,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,21,0.518,0.005,0.106,DART > 0,low,62.9,3.31,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,22,0.486,0.001,0.06,DART < 0,medium,51.7,19.27,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,23,0.574,0.001,0.053,DART > 0,low,62.9,3.31,False,False
2026-09-12,2026-09-11T14:34:38.871281+00:00,True,24,0.673,0.001,0.033,DART > 0,low,64.1,3.14,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,1,0.73,0.001,0.028,DART > 0,medium,64.5,4.25,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,2,0.672,0.0,0.023,DART > 0,medium,64.5,4.25,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,3,0.644,0.001,0.021,DART < 0,medium,40.6,3.42,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,4,0.61,0.001,0.032,DART < 0,medium,40.6,3.42,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,5,0.563,0.001,0.025,DART < 0,medium,40.6,3.42,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,6,0.593,0.001,0.035,DART < 0,medium,40.6,3.42,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,7,0.532,0.0,0.029,DART < 0,medium,40.6,3.42,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,8,0.574,0.001,0.042,DART < 0,medium,40.6,3.42,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,9,0.547,0.001,0.037,DART < 0,medium,40.6,3.42,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,10,0.562,0.001,0.039,DART < 0,medium,40.6,3.42,False,False
